field_1,﻿recid,location,event,eventType,xcoord,ycoord,dt,_date,_time,lon,lat
656,4601,SURREY CRESCENT & UPPER BRANDON PLACE,Joaquin (9/29/2015),Flooded street,12124354.9999,3493766.74984,2015-10-02 14:51:49.000,10/2/2015 ,2015-10-02 14:51:49.000,-76.306229,36.897702
657,4602,38TH STREET & LLEWELLYN AVENUE,Joaquin (9/29/2015),Flooded street,12130692.9999,3487664.75014,2015-10-02 14:53:09.000,10/2/2015 ,2015-10-02 14:53:09.000,-76.285050,36.880541
658,4603,SOUTH MOWBRAY ARCH & YARMOUTH STREET,Joaquin (9/29/2015),Flooded street,12128377,3478506.50002,2015-10-02 14:54:26.000,10/2/2015 ,2015-10-02 14:54:26.000,-76.293698,36.855542
659,4604,MAGNOLIA AVENUE & ROLFE AVENUE,Joaquin (9/29/2015),Flooded street,12122836.0001,3492769.00011,2015-10-02 14:55:30.000,10/2/2015 ,2015-10-02 14:55:30.000,-76.311501,36.895059
660,4605,GRACE STREET & YARMOUTH STREET,Joaquin (9/29/2015),Flooded street,12128377,3478506.50002,2015-10-02 14:56:04.000,10/2/2015 ,2015-10-02 14:56:04.000,-76.293698,36.855542
661,4606,HAMPTON BOULEVARD & SURREY CRESCENT,Joaquin (9/29/2015),Flooded street,12125337,3493394.50003,2015-10-02 14:56:39.000,10/2/2015 ,2015-10-02 14:56:39.000,-76.302901,36.896617
662,4610,BOLLING AVENUE & HAMPTON BOULEVARD,Joaquin (9/29/2015),Flooded street,12125064.5,3491422.87504,2015-10-02 15:32:13.000,10/2/2015 ,2015-10-02 15:32:13.000,-76.303989,36.891221
663,4611,ARGYLE AVENUE & NORTH SHORE ROAD,Joaquin (9/29/2015),Flooded street,12123010.4999,3499469.25009,2015-10-02 15:38:04.000,10/2/2015 ,2015-10-02 15:38:04.000,-76.310373,36.913446
664,4612,1287 W OCEAN VIEW AVENUE,Joaquin (9/29/2015),Flooded street,12129200.8212,3519077.93201,2015-10-02 15:39:55.000,10/2/2015 ,2015-10-02 15:39:55.000,-76.287633,36.966893
665,4614,DUNMORE STREET & YORK STREET,Joaquin (9/29/2015),Flooded street,12128072.0594,3477748.6522,2015-10-02 15:54:07.000,10/2/2015 ,2015-10-02 15:54:07.000,-76.294800,36.853481
666,4616,9634 SALEM STREET,Joaquin (9/29/2015),Flooded street,12132485.975,3518841.13917,2015-10-02 17:06:03.000,10/2/2015 ,2015-10-02 17:06:03.000,-76.276411,36.966031
667,4617,1234 RICHMOND CRESCENT,Joaquin (9/29/2015),Flooded street,12124829.1117,3494081.30555,2015-10-02 21:46:58.000,10/2/2015 ,2015-10-02 21:46:58.000,-76.304583,36.898536
668,4618,150 PARK AVENUE,Joaquin (9/29/2015),Flooded street,12132648.0465,3474100.24083,2015-10-03 00:04:03.000,10/3/2015 ,2015-10-03 00:04:03.000,-76.279458,36.843168
669,4619,HAMPTON BOULEVARD & LARCHMONT CRESCENT,Joaquin (9/29/2015),Flooded street,12125347.5,3493134.12502,2015-10-03 00:43:32.000,10/3/2015 ,2015-10-03 00:43:32.000,-76.302886,36.895902
670,4620,3RD BAY STREET & E OCEAN VIEW AVENUE,Joaquin (9/29/2015),Flooded street,12151188.9999,3508038.74991,2015-10-03 00:49:44.000,10/3/2015 ,2015-10-03 00:49:44.000,-76.213307,36.935142
671,4621,E LITTLE CREEK ROAD & HALPRIN DRIVE,Joaquin (9/29/2015),Flooded street,12149336.5001,3500704.62497,2015-10-03 00:50:59.000,10/3/2015 ,2015-10-03 00:50:59.000,-76.220250,36.915127
672,4622,300 E LITTLE CREEK ROAD,Joaquin (9/29/2015),Flooded street,12136176.664,3501436.64994,2015-10-03 01:06:53.000,10/3/2015 ,2015-10-03 01:06:53.000,-76.265192,36.918001
673,4623,1000 MONTICELLO AVENUE,Joaquin (9/29/2015),Flooded street,12130315.9858,3479908.72467,2015-10-03 01:09:40.000,10/3/2015 ,2015-10-03 01:09:40.000,-76.286960,36.859268
674,4624,900 BAGNALL ROAD,Joaquin (9/29/2015),Flooded street,12133290.2773,3478374.5561,2015-10-03 02:17:33.000,10/3/2015 ,2015-10-03 02:17:33.000,-76.276920,36.854863
675,4625,301 TIDEWATER DRIVE,Joaquin (9/29/2015),Flooded street,12132724.0555,3475170.33261,2015-10-03 02:19:07.000,10/3/2015 ,2015-10-03 02:19:07.000,-76.279112,36.846102
676,4626,CAMPOSTELLA ROAD & I-264E HIGHWAY,Joaquin (9/29/2015),Flooded street,12136265,3474557.49999,2015-10-03 02:19:34.000,10/3/2015 ,2015-10-03 02:19:34.000,-76.267064,36.844190
677,4627,13TH VIEW STREET & W OCEAN VIEW AVENUE,Joaquin (9/29/2015),Flooded street,12129064.5,3519157.24993,2015-10-03 02:19:53.000,10/3/2015 ,2015-10-03 02:19:53.000,-76.288093,36.967119
678,4630,400 BLOCK OF E LITTLE CREEK ROAD,Joaquin (9/29/2015),Flooded street,12137631.26,3501412.56506,2015-10-03 09:06:43.000,10/3/2015 ,2015-10-03 09:06:43.000,-76.260219,36.917840
679,4631,7246 GRANBY STREET,Joaquin (9/29/2015),Flooded street,12133534.9995,3498173.7492,2015-10-03 09:57:11.000,10/3/2015 ,2015-10-03 09:57:11.000,-76.274489,36.909213
680,4633,920 N MILITARY HIGHWAY,Joaquin (9/29/2015),Flooded street,12153358.0011,3478655.25037,2015-10-03 10:06:52.000,10/3/2015 ,2015-10-03 10:06:52.000,-76.208329,36.854316
681,4641,9520 20TH BAY STREET,Joaquin (9/29/2015),Flooded street,12156729.4448,3504883.00079,2015-10-03 13:17:36.000,10/3/2015 ,2015-10-03 13:17:36.000,-76.194620,36.926107
682,4644,I-264E HIGHWAY & TIDEWATER DRIVE,Joaquin (9/29/2015),Flooded street,12131872.5,3474347.49984,2015-10-04 02:40:39.000,10/4/2015 ,2015-10-04 02:40:39.000,-76.282088,36.843897
683,4645,I-264W HIGHWAY & E CITY HALL AVENUE,Joaquin (9/29/2015),Flooded street,12131311,3475225.74994,2015-10-04 02:42:35.000,10/4/2015 ,2015-10-04 02:42:35.000,-76.283936,36.846345
684,4646,1503 LEA VIEW AVENUE,Joaquin (9/29/2015),Flooded street,12127368.5974,3519508.32638,2015-10-04 07:08:02.000,10/4/2015 ,2015-10-04 07:08:02.000,-76.293869,36.968192
685,4651,100 BLOCK OF W VIRGINIA BEACH BOULEVARD,Joaquin (9/29/2015),Flooded street,12129404.8871,3479199.32973,2015-10-04 11:45:25.000,10/4/2015 ,2015-10-04 11:45:25.000,-76.290130,36.857379
686,4652,49TH STREET & HAMPTON BOULEVARD,Joaquin (9/29/2015),Flooded street,12125487.5,3490162.12502,2015-10-04 12:41:20.000,10/4/2015 ,2015-10-04 12:41:20.000,-76.302644,36.887732
687,4655,4TH VIEW STREET & STATEN STREET,Joaquin (9/29/2015),Flooded street,12136820.5001,3516358.12502,2015-10-04 12:58:31.000,10/4/2015 ,2015-10-04 12:58:31.000,-76.261780,36.958931
688,4656,600 BLOCK OF W OCEAN VIEW AVENUE,Joaquin (9/29/2015),Flooded street,12135266.1847,3517958.99833,2015-10-04 13:00:55.000,10/4/2015 ,2015-10-04 13:00:55.000,-76.266969,36.963428
689,4661,900 BLOCK OF BAGNALL ROAD,Joaquin (9/29/2015),Flooded street,12133471.296,3478200.46488,2015-10-04 13:05:26.000,10/4/2015 ,2015-10-04 13:05:26.000,-76.276315,36.854374
690,4664,401 MONTICELLO AVENUE,Joaquin (9/29/2015),Flooded street,12129761.0004,3476951.75059,2015-10-04 13:56:41.000,10/4/2015 ,2015-10-04 13:56:41.000,-76.289093,36.851184
691,4666,MOWBRAY ARCH & PEMBROKE AVENUE,Joaquin (9/29/2015),Flooded street,12126727,3479420.50008,2015-10-04 14:15:44.000,10/4/2015 ,2015-10-04 14:15:44.000,-76.299263,36.858158
692,4667,700 BLOCK OF BOTETOURT STREET,Joaquin (9/29/2015),Flooded street,12127759.5996,3478815.5787,2015-10-04 14:18:52.000,10/4/2015 ,2015-10-04 14:18:52.000,-76.295783,36.856431
693,4668,DRUMMOND PLACE & MOWBRAY ARCH,Joaquin (9/29/2015),Flooded street,12127661.9999,3478465.99987,2015-10-04 14:20:03.000,10/4/2015 ,2015-10-04 14:20:03.000,-76.296144,36.855477
694,4669,FAIRFAX AVENUE & MOWBRAY ARCH,Joaquin (9/29/2015),Flooded street,12127620.9999,3479294.12509,2015-10-04 14:20:41.000,10/4/2015 ,2015-10-04 14:20:41.000,-76.296218,36.857754
695,4670,200 BLOCK OF GRACE STREET,Joaquin (9/29/2015),Flooded street,12128805.5394,3478536.22435,2015-10-04 14:21:32.000,10/4/2015 ,2015-10-04 14:21:32.000,-76.292231,36.855596
696,4671,700 BLOCK OF MEMORIAL PLACE,Joaquin (9/29/2015),Flooded street,12128357.6716,3478639.87803,2015-10-04 14:22:10.000,10/4/2015 ,2015-10-04 14:22:10.000,-76.293753,36.855910
697,4672,300 BLOCK OF MOWBRAY ARCH,Joaquin (9/29/2015),Flooded street,12128050.3447,3478629.47392,2015-10-04 14:25:18.000,10/4/2015 ,2015-10-04 14:25:18.000,-76.294804,36.855901
698,4673,800 BLOCK OF DUKE STREET,Joaquin (9/29/2015),Flooded street,12128833.7994,3478766.60074,2015-10-04 14:26:56.000,10/4/2015 ,2015-10-04 14:26:56.000,-76.292116,36.856227
699,4674,MEMORIAL PLACE & MOWBRAY ARCH,Joaquin (9/29/2015),Flooded street,12128230,3478723.24994,2015-10-04 14:27:56.000,10/4/2015 ,2015-10-04 14:27:56.000,-76.294183,36.856147
700,4675,9600 BLOCK OF 20TH BAY STREET,Joaquin (9/29/2015),Flooded street,12156849.4804,3506200.25303,2015-10-04 14:28:28.000,10/4/2015 ,2015-10-04 14:28:28.000,-76.194100,36.929716
701,4676,MILL STREET & MOWBRAY ARCH,Joaquin (9/29/2015),Flooded street,12126682.0001,3478837.49999,2015-10-04 14:33:55.000,10/4/2015 ,2015-10-04 14:33:55.000,-76.299463,36.856560
702,4677,9640 SALEM STREET,Joaquin (9/29/2015),Flooded street,12132455.513,3518927.55249,2015-10-04 14:35:00.000,10/4/2015 ,2015-10-04 14:35:00.000,-76.276508,36.966270
703,4678,500 BLOCK OF MOWBRAY ARCH,Joaquin (9/29/2015),Flooded street,12126840.0281,3479613.14559,2015-10-04 14:36:13.000,10/4/2015 ,2015-10-04 14:36:13.000,-76.298861,36.858680
704,4679,200 BLOCK OF W OLNEY ROAD,Joaquin (9/29/2015),Flooded street,12128849.7034,3478993.34438,2015-10-04 14:38:20.000,10/4/2015 ,2015-10-04 14:38:20.000,-76.292044,36.856849
705,4681,SAINT PAULS BOULEVARD & UNION STREET,Joaquin (9/29/2015),Flooded street,12130343,3474525.74995,2015-10-04 15:09:55.000,10/4/2015 ,2015-10-04 15:09:55.000,-76.287299,36.844485
706,4684,NORVIEW AVENUE & TIDEWATER DRIVE,Joaquin (9/29/2015),Flooded street,12138501.0001,3492019.75001,2015-10-04 15:13:24.000,10/4/2015 ,2015-10-04 15:13:24.000,-76.258008,36.891993
707,4686,6400 BLOCK OF HAMPTON BOULEVARD,Joaquin (9/29/2015),Flooded street,12125151.0472,3494646.47516,2015-10-04 15:14:30.000,10/4/2015 ,2015-10-04 15:14:30.000,-76.303437,36.900067
708,4687,MONROE PLACE & JAMESTOWN CRESCENT,Joaquin (9/29/2015),Flooded street,12126195,3493456.00011,2015-10-04 15:15:01.000,10/4/2015 ,2015-10-04 15:15:01.000,-76.299963,36.896731
709,4688,STOCKLEY GARDENS & REDGATE AVENUE,Joaquin (9/29/2015),Flooded street,12127366.5,3480838.125,2015-10-04 15:15:38.000,10/4/2015 ,2015-10-04 15:15:38.000,-76.296965,36.862009
710,4689,STOCKLEY GARDENS & W OLNEY ROAD,Joaquin (9/29/2015),Flooded street,12126924.9999,3480019.875,2015-10-04 15:16:15.000,10/4/2015 ,2015-10-04 15:16:15.000,-76.298538,36.859791
711,4690,NORVIEW AVENUE & SEDGEFIELD DRIVE,Joaquin (9/29/2015),Flooded street,12139911.0001,3491388.99999,2015-10-04 15:17:01.000,10/4/2015 ,2015-10-04 15:17:01.000,-76.253239,36.890169
712,4692,1200 BLOCK OF SUSSEX PLACE,Joaquin (9/29/2015),Flooded street,12124920.4711,3493453.40557,2015-10-04 15:31:21.000,10/4/2015 ,2015-10-04 15:31:21.000,-76.304320,36.896806
713,4697,1400 BLOCK OF KEMPSVILLE ROAD,Joaquin (9/29/2015),Flooded street,12153775.1727,3485372.24087,2015-10-04 18:40:29.000,10/4/2015 ,2015-10-04 18:40:29.000,-76.206345,36.872732
714,4698,1100 BLOCK OF CHARLESTON STREET,Joaquin (9/29/2015),Flooded street,12127699.5,3499805.75006,2015-10-04 18:55:46.000,10/4/2015 ,2015-10-04 18:55:46.000,-76.294312,36.914071
715,4704,9600 BLOCK OF 11TH VIEW STREET,Joaquin (9/29/2015),Flooded street,12131014.4806,3518938.9918,2015-10-04 21:10:49.000,10/4/2015 ,2015-10-04 21:10:49.000,-76.281438,36.966394
716,4705,15TH VIEW STREET & W OCEAN VIEW AVENUE,Joaquin (9/29/2015),Flooded street,12127444.4999,3519104.25007,2015-10-05 04:05:09.000,10/5/2015 ,2015-10-05 04:05:09.000,-76.293641,36.967078
717,4707,E MAIN STREET & PARK AVENUE,Joaquin (9/29/2015),Flooded street,12132139,3473795,2015-10-05 06:22:48.000,10/5/2015 ,2015-10-05 06:22:48.000,-76.281222,36.842363
718,4729,GRANBY STREET & SHIRLEY AVENUE,unnamed  (10/30/2015),Flooded street,12130290.0001,3481413.24987,2015-12-10 13:32:44.000,12/10/2015,2015-12-10 13:32:44.000,-76.286928,36.863401
719,4730,GLENDALE AVENUE & HAMPTON BOULEVARD,Heavy Rainfall (12/30/2015),Flooded street,12120776,3504543.49995,2015-12-30 15:39:31.000,12/30/2015,2015-12-30 15:39:31.000,-76.317613,36.927522
720,4731,4TH VIEW STREET & W OCEAN VIEW AVENUE,Heavy Rainfall (12/30/2015),Flooded street,12137042,3516670.00002,2015-12-30 17:21:36.000,12/30/2015,2015-12-30 17:21:36.000,-76.260997,36.959773
721,4732,4TH VIEW STREET & W OCEAN VIEW AVENUE,Heavy Rainfall (12/30/2015),Flooded underpass,12137042,3516670.00002,2015-12-30 17:21:36.000,12/30/2015,2015-12-30 17:21:36.000,-76.260997,36.959773
722,4733,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,01/15/2016 (1/15/2016),Flooded street,12134007.9999,3478239.25001,2016-01-15 20:39:48.000,1/15/2016 ,2016-01-15 20:39:48.000,-76.274478,36.854445
723,4734,BLUESTONE AVENUE & 49TH STREET,01/15/2016 (1/15/2016),Flooded street,12124520,3490101.75003,2016-01-15 20:44:22.000,1/15/2016 ,2016-01-15 20:44:22.000,-76.305956,36.887628
724,4735,5200 BLOCK OF HAMPTON BOULEVARD,01/15/2016 (1/15/2016),Flooded street,12125193.7245,3491096.65572,2016-01-15 20:44:45.000,1/15/2016 ,2016-01-15 20:44:45.000,-76.303574,36.890317
725,4736,48TH STREET & POWHATAN AVENUE,01/15/2016 (1/15/2016),Flooded street,12122558.9999,3489692.99988,2016-01-15 20:45:06.000,1/15/2016 ,2016-01-15 20:45:06.000,-76.312692,36.886631
726,4737,3100 BLOCK OF MARNE AVENUE,01/15/2016 (1/15/2016),Flooded street,12139438.1716,3485732.34144,2016-01-15 20:54:50.000,1/15/2016 ,2016-01-15 20:54:50.000,-76.255315,36.874667
727,4738,300 BLOCK OF E LITTLE CREEK ROAD,01/15/2016 (1/15/2016),Flooded street,12136613.5334,3501468.00149,2016-01-15 22:19:17.000,1/15/2016 ,2016-01-15 22:19:17.000,-76.263695,36.918059
728,4739,8000 HAMPTON BOULEVARD,Jan Winter Weather (1/20/2016),Flooded street,12121293.999,3503243.99919,2016-01-22 22:46:56.000,1/22/2016 ,2016-01-22 22:46:56.000,-76.315944,36.923921
729,4740,1200 BLOCK OF MERRIMAC AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12140255.7231,3478901.9807,2016-01-22 23:45:49.000,1/22/2016 ,2016-01-22 23:45:49.000,-76.253077,36.855859
730,4741,300 BLOCK OF E LITTLE CREEK ROAD,Jan Winter Weather (1/20/2016),Flooded street,12136613.5334,3501468.00149,2016-01-22 23:46:28.000,1/22/2016 ,2016-01-22 23:46:28.000,-76.263695,36.918059
731,4742,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,Jan Winter Weather (1/20/2016),Flooded street,12134007.9999,3478239.25001,2016-01-23 00:39:11.000,1/23/2016 ,2016-01-23 00:39:11.000,-76.274478,36.854445
732,4746,1000 BLOCK OF MONTICELLO AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12130263.5851,3479962.68541,2016-01-23 01:32:58.000,1/23/2016 ,2016-01-23 01:32:58.000,-76.287135,36.859420
733,4747,1700 BLOCK OF GRANBY STREET,Jan Winter Weather (1/20/2016),Flooded street,12130466,3481969.87491,2016-01-23 01:35:07.000,1/23/2016 ,2016-01-23 01:35:07.000,-76.286282,36.864918
734,4748,COLONIAL AVENUE & W 21ST STREET,Jan Winter Weather (1/20/2016),Flooded street,12128795.0001,3483412.00009,2016-01-23 01:38:47.000,1/23/2016 ,2016-01-23 01:38:47.000,-76.291877,36.868985
735,4749,E VIRGINIA BEACH BOULEVARD & PARK AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12136628.5001,3477394.62495,2016-01-23 01:56:42.000,1/23/2016 ,2016-01-23 01:56:42.000,-76.265593,36.851956
736,4754,E PRINCESS ANNE ROAD & INGLESIDE ROAD,Jan Winter Weather (1/20/2016),Flooded street,12142817.4999,3481606.37505,2016-01-23 03:16:35.000,1/23/2016 ,2016-01-23 03:16:35.000,-76.244103,36.863117
737,4755,E VIRGINIA BEACH BOULEVARD & CHAPEL STREET,Jan Winter Weather (1/20/2016),Flooded street,12133483,3478488.24993,2016-01-23 03:17:19.000,1/23/2016 ,2016-01-23 03:17:19.000,-76.276252,36.855163
738,4758,E LITTLE CREEK ROAD & TIDEWATER DRIVE,Jan Winter Weather (1/20/2016),Flooded street,12139462.0001,3500846.50005,2016-01-23 07:33:51.000,1/23/2016 ,2016-01-23 07:33:51.000,-76.254005,36.916167
739,4760,DELAWARE AVENUE & LLEWELLYN AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12131024.0001,3488692.25008,2016-01-23 07:44:45.000,1/23/2016 ,2016-01-23 07:44:45.000,-76.283836,36.883341
740,4761,E LITTLE CREEK ROAD & GALVESTON BOULEVARD,Jan Winter Weather (1/20/2016),Flooded street,12137154.5001,3501490.75002,2016-01-23 08:03:58.000,1/23/2016 ,2016-01-23 08:03:58.000,-76.261843,36.918086
741,4762,6400 BLOCK OF AZALEA GARDEN ROAD,Jan Winter Weather (1/20/2016),Flooded street,12151732.2134,3495940.93353,2016-01-23 08:09:45.000,1/23/2016 ,2016-01-23 08:09:45.000,-76.212452,36.901888
742,4763,4TH VIEW STREET & W OCEAN VIEW AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12137042,3516670.00002,2016-01-23 08:23:11.000,1/23/2016 ,2016-01-23 08:23:11.000,-76.260997,36.959773
743,4764,400 BLOCK OF FORT WORTH AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12137570.7418,3501082.07677,2016-01-23 08:31:56.000,1/23/2016 ,2016-01-23 08:31:56.000,-76.260453,36.916937
744,4765,BOUSH STREET & W OLNEY ROAD,Jan Winter Weather (1/20/2016),Flooded street,12129207,3478802.50015,2016-01-23 08:50:31.000,1/23/2016 ,2016-01-23 08:50:31.000,-76.290838,36.856302
745,4766,300 BLOCK OF MOWBRAY ARCH,Jan Winter Weather (1/20/2016),Flooded street,12128050.3447,3478629.47392,2016-01-23 08:51:37.000,1/23/2016 ,2016-01-23 08:51:37.000,-76.294804,36.855901
746,4767,5800 BLOCK OF HAMPTON BOULEVARD,Jan Winter Weather (1/20/2016),Flooded street,12125246.4718,3492742.8858,2016-01-23 09:48:18.000,1/23/2016 ,2016-01-23 09:48:18.000,-76.303262,36.894834
747,4768,4600 BLOCK OF MAYFLOWER ROAD,Jan Winter Weather (1/20/2016),Flooded street,12128664,3489871.49985,2016-01-23 12:15:58.000,1/23/2016 ,2016-01-23 12:15:58.000,-76.291808,36.886731
748,4769,4700 BLOCK OF MAYFLOWER ROAD,Jan Winter Weather (1/20/2016),Flooded street,12128733.9999,3490023.50005,2016-01-23 12:16:19.000,1/23/2016 ,2016-01-23 12:16:19.000,-76.291557,36.887143
749,4770,4200 BLOCK OF LLEWELLYN AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12131636.3346,3489802.12147,2016-01-23 21:16:58.000,1/23/2016 ,2016-01-23 21:16:58.000,-76.281654,36.886349
750,4771,4100 BLOCK OF LLEWELLYN AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12131229.6331,3489253.6899,2016-01-23 21:19:08.000,1/23/2016 ,2016-01-23 21:19:08.000,-76.283088,36.884869
751,4772,4000 BLOCK OF LLEWELLYN AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12131066,3488820.62506,2016-01-23 21:20:47.000,1/23/2016 ,2016-01-23 21:20:47.000,-76.283682,36.883690
752,4773,7000 BLOCK OF HAMPTON BOULEVARD,Jan Winter Weather (1/20/2016),Flooded street,12124657.254,3496896.18282,2016-01-23 21:33:43.000,1/23/2016 ,2016-01-23 21:33:43.000,-76.304946,36.906276
753,4774,CHAPEL STREET & E BRAMBLETON AVENUE,Jan Winter Weather (1/20/2016),Flooded street,12132797.9999,3477412.00015,2016-01-23 21:35:09.000,1/23/2016 ,2016-01-23 21:35:09.000,-76.278679,36.852252
754,4776,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,unnamed  (2/1/2016),Flooded street,12134007.9999,3478239.25001,2016-02-04 12:50:07.000,2/4/2016  ,2016-02-04 12:50:07.000,-76.274478,36.854445
755,4777,1000 BERKLEY AVENUE EX,unnamed  (2/1/2016),Flooded street,12134412.3258,3468561.14527,2016-02-04 13:21:39.000,2/4/2016  ,2016-02-04 13:21:39.000,-76.273877,36.827845
756,4778,ALEXANDER STREET & STRAND STREET,unnamed  (2/1/2016),Flooded street,12144692.9999,3492905.4999,2016-02-05 10:21:31.000,2/5/2016  ,2016-02-05 10:21:31.000,-76.236768,36.894019
757,4779,DELAWARE AVENUE & LLEWELLYN AVENUE,unnamed  (2/1/2016),Flooded street,12131024.0001,3488692.25008,2016-02-09 08:51:52.000,2/9/2016  ,2016-02-09 08:51:52.000,-76.283836,36.883341
758,4780,DUKE STREET & W OLNEY ROAD,unnamed  (2/1/2016),Flooded street,12128851.3705,3478992.19514,2016-02-09 08:53:04.000,2/9/2016  ,2016-02-09 08:53:04.000,-76.292038,36.856846
759,4781,300 BLOCK OF WATERSIDE DRIVE,February 24th Storm (2/24/2016),Flooded street,12129209.6167,3474636.32699,2016-02-24 15:38:58.000,2/24/2016 ,2016-02-24 15:38:58.000,-76.291162,36.844862
760,4815,19TH BAY STREET & PLEASANT AVENUE,unnamed  (2/25/2016),Flooded street,12156459.7084,3505945.72229,2016-05-05 20:43:53.000,5/5/2016  ,2016-05-05 20:43:53.000,-76.195454,36.929043
761,4816,20TH BAY STREET & PLEASANT AVENUE,unnamed  (2/25/2016),Flooded street,12156801.9999,3505886.75015,2016-05-05 20:44:41.000,5/5/2016  ,2016-05-05 20:44:41.000,-76.194288,36.928858
762,4817,BOUSH STREET & W OLNEY ROAD,unnamed  (2/25/2016),Flooded street,12129207,3478802.50015,2016-05-05 20:46:10.000,5/5/2016  ,2016-05-05 20:46:10.000,-76.290838,36.856302
763,4818,900 BLOCK OF E CHARLOTTE STREET,unnamed  (2/25/2016),Flooded street,12132233.6235,3476291.62345,2016-05-05 20:51:34.000,5/5/2016  ,2016-05-05 20:51:34.000,-76.280698,36.849212
764,4819,LLEWELLYN AVENUE & W VIRGINIA BEACH BOULEVARD,unnamed  (2/25/2016),Flooded street,12129060.3391,3479121.27531,2016-05-05 20:52:17.000,5/5/2016  ,2016-05-05 20:52:17.000,-76.291314,36.857187
765,4820,ORLEANS STREET & LAFAYETTE AVENUE,unnamed  (2/25/2016),Flooded street,12137873.0001,3513102.50004,2016-05-06 20:51:41.000,5/6/2016  ,2016-05-06 20:51:41.000,-76.258443,36.949923
766,4821,GRANBY STREET & LLEWELLYN AVENUE,unnamed  (2/25/2016),Flooded street,12131873.0001,3490069.74994,2016-05-06 20:52:52.000,5/6/2016  ,2016-05-06 20:52:52.000,-76.280823,36.887068
767,4823,DUKE STREET & W OLNEY ROAD,unnamed  (2/25/2016),Flooded street,12128851.3705,3478992.19514,2016-05-31 08:45:33.000,5/31/2016 ,2016-05-31 08:45:33.000,-76.292038,36.856846
768,4827,GRANBY STREET & KINGSLEY LANE,Severe Weather - 6/5 (6/3/2016),Flooded street,12132065,3493983.99988,2016-06-05 21:50:57.000,6/5/2016  ,2016-06-05 21:50:57.000,-76.279852,36.897804
769,4828,E VIRGINIA BEACH BOULEVARD & TIDEWATER DRIVE,Severe Weather - 6/5 (6/3/2016),Flooded street,12134007.9999,3478239.25001,2016-06-05 21:51:43.000,6/5/2016  ,2016-06-05 21:51:43.000,-76.274478,36.854445
770,4829,HAMPTON BOULEVARD & JAMESTOWN CRESCENT,Severe Weather - 6/5 (6/3/2016),Flooded street,12125332.9999,3493945.99999,2016-06-05 21:52:33.000,6/5/2016  ,2016-06-05 21:52:33.000,-76.302871,36.898132
771,4830,E 19TH STREET & MONTICELLO AVENUE,Severe Weather - 6/5 (6/3/2016),Flooded street,12130936.0001,3482264.50004,2016-06-05 21:53:23.000,6/5/2016  ,2016-06-05 21:53:23.000,-76.284652,36.865697
772,4831,COLONIAL AVENUE & W PRINCESS ANNE ROAD,Severe Weather - 6/5 (6/3/2016),Flooded street,12128168.9999,3481426.99987,2016-06-05 21:53:56.000,6/5/2016  ,2016-06-05 21:53:56.000,-76.294175,36.863575
773,4832,600 BLOCK OF W LITTLE CREEK ROAD,Severe Weather - 6/5 (6/3/2016),Flooded street,12129765.5718,3500638.33252,2016-06-05 21:58:32.000,6/5/2016  ,2016-06-05 21:58:32.000,-76.287180,36.916224
